2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,FCX,BUY executed,22.43
2014-12-12T00:00:00,PSX,BUY executed,61.04
2014-12-12T00:00:00,MO,SELL executed,44.47
2014-12-12T00:00:00,VRX,SELL executed,137.99
2014-12-12T00:00:00,AGN,SELL executed,256.88
2014-12-12T00:00:00,BA,BUY executed,112.16
2014-12-12T00:00:00,HAL,SELL executed,35.93
2014-12-12T00:00:00,MSFT,BUY executed,43.36
2014-12-12T00:00:00,M,SELL executed,55.22
2014-12-12T00:00:00,LYB,SELL executed,64.19
2014-12-12T00:00:00,HES,SELL executed,63.13
2014-12-12T00:00:00,CMCSA,SELL executed,26.15
2014-12-12T00:00:00,WYNN,BUY executed,137.80
2014-12-12T00:00:00,RIG,BUY executed,15.88
2014-12-12T00:00:00,T,BUY executed,27.85
2014-12-12T00:00:00,HD,BUY executed,93.98
2014-12-12T00:00:00,LLY,BUY executed,66.49
2014-12-12T00:00:00,JNJ,BUY executed,98.19
2014-12-12T00:00:00,LYB,CLOSING ORDER CREATED
2014-12-12T00:00:00,CELG,CLOSING ORDER CREATED
2014-12-12T00:00:00,JNJ,CLOSING ORDER CREATED
2014-12-12T00:00:00,PFE,CLOSING ORDER CREATED
2014-12-12T00:00:00,LLY,CLOSING ORDER CREATED
2014-12-12T00:00:00,M,CLOSING ORDER CREATED
2014-12-12T00:00:00,MU,CLOSING ORDER CREATED
2014-12-12T00:00:00,PXD,CLOSING ORDER CREATED
2014-12-12T00:00:00,WYNN,CLOSING ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
2014-12-12T00:00:00,{ticker},LONG ORDER CREATED
