MarkettypeID,date,Portfolios,RM,SMB,HML,RMW,CMA
P9713,2002/6/18,3,0.020953,0.003331,-0.000153,-0.001858,0.00036
P9713,2002/6/18,2,0.020953,0.003289,0.000421,-0.002141,0.000871
P9714,2002/6/18,2,0.021953,0.002593,0.001502,-0.002819,0.001411
P9714,2002/6/18,3,0.021953,0.002728,0.001154,-0.002516,0.000646
P9709,2002/6/19,2,-0.011048,-0.000961,0.000983,0.002428,-0.000208
P9709,2002/6/19,3,-0.011048,-0.000319,0.001857,0.002345,-0.00028
P9709,2002/6/19,1,-0.011048,-0.000958,0.000983,0.002825,-0.000407
P9713,2002/6/19,2,-0.010048,-0.001475,0.001475,0.001792,0.00025
P9714,2002/6/19,3,-0.011048,-0.000319,0.001857,0.002345,-0.00028
P9713,2002/6/19,1,-0.010048,-0.001425,0.001884,0.00218,0.000415
P9713,2002/6/19,3,-0.010048,-0.000776,0.002456,0.001679,0.000059
P9714,2002/6/19,2,-0.011048,-0.000961,0.000983,0.002428,-0.000208
P9714,2002/6/19,1,-0.011048,-0.000958,0.000983,0.002825,-0.000407
P9709,2002/6/20,2,0.007953,-0.000451,0.000331,-0.002571,0.002194
P9709,2002/6/20,1,0.007953,-0.000279,0.001522,-0.003115,0.001502
P9709,2002/6/20,3,0.007953,-0.000574,-0.00024,-0.002698,0.001947
P9713,2002/6/20,1,0.006953,0.00008,0.001027,-0.0023,0.000978
P9714,2002/6/20,2,0.007953,-0.000451,0.000331,-0.002571,0.002194
P9713,2002/6/20,3,0.006953,-0.000146,-0.00046,-0.002211,0.001579
P9713,2002/6/20,2,0.006953,-0.000086,0.000097,-0.002069,0.001695
P9714,2002/6/20,1,0.007953,-0.000279,0.001522,-0.003115,0.001502
P9714,2002/6/20,3,0.007953,-0.000574,-0.00024,-0.002698,0.001947
P9709,2002/6/21,2,0.034953,0.002724,0.002022,-0.005471,0.001321
P9709,2002/6/21,3,0.034953,0.003137,0.002568,-0.005477,0.000642
P9709,2002/6/21,1,0.034953,0.002526,0.002083,-0.00795,0.003273
P9713,2002/6/21,2,0.034953,0.003099,0.001833,-0.005436,0.001577
P9713,2002/6/21,3,0.034953,0.003363,0.002063,-0.005438,0.000929
P9713,2002/6/21,1,0.034953,0.002869,0.001941,-0.007744,0.003404
P9714,2002/6/21,2,0.034953,0.002724,0.002022,-0.005471,0.001321
P9714,2002/6/21,1,0.034953,0.002526,0.002083,-0.00795,0.003273
P9714,2002/6/21,3,0.034953,0.003137,0.002568,-0.005477,0.000642
P9709,2002/6/24,1,0.093953,-0.002224,0.008187,0.003737,-0.003756
P9709,2002/6/24,3,0.093953,-0.000757,0.005511,0.002002,-0.002656
P9709,2002/6/24,2,0.093953,-0.001958,0.00572,0.002039,-0.002913
P9713,2002/6/24,3,0.094953,-0.001304,0.005911,0.002143,-0.003048
P9713,2002/6/24,1,0.094953,-0.002956,0.008748,0.004044,-0.004202
P9713,2002/6/24,2,0.094953,-0.002665,0.006083,0.002327,-0.003212
P9714,2002/6/24,1,0.093953,-0.002224,0.008187,0.003737,-0.003756
P9714,2002/6/24,3,0.093953,-0.000757,0.005511,0.002002,-0.002656
P9714,2002/6/24,2,0.093953,-0.001958,0.00572,0.002039,-0.002913
P9709,2002/6/25,2,-0.003048,-0.013281,0.00286,-0.002572,0.007382
P9709,2002/6/25,3,-0.003048,-0.010423,0.003699,-0.00122,0.007708
P9709,2002/6/25,1,-0.003048,-0.013395,0.002283,-0.000847,0.009335
P9713,2002/6/25,1,-0.004048,-0.010922,0.000986,-0.002367,0.009881
P9713,2002/6/25,2,-0.004048,-0.01086,0.001751,-0.003468,0.007868
P9713,2002/6/25,3,-0.004048,-0.00783,0.002501,-0.001832,0.008025
P9714,2002/6/25,3,-0.003048,-0.010423,0.003699,-0.00122,0.007708
P9714,2002/6/25,2,-0.003048,-0.013281,0.00286,-0.002572,0.007382
P9714,2002/6/25,1,-0.003048,-0.013395,0.002283,-0.000847,0.009335
P9709,2002/6/26,1,0.005953,-0.004064,-0.001467,-0.004195,0.00161
P9709,2002/6/26,3,0.005953,-0.004292,-0.001826,-0.003102,0.000303
P9709,2002/6/26,2,0.005953,-0.003658,-0.001837,-0.00294,0.000516
P9713,2002/6/26,1,0.005953,-0.003078,-0.001776,-0.003434,0.000395
P9714,2002/6/26,3,0.005953,-0.004292,-0.001826,-0.003102,0.000303
P9713,2002/6/26,3,0.005953,-0.003501,-0.002158,-0.002711,-0.000475
P9713,2002/6/26,2,0.005953,-0.002787,-0.002058,-0.002524,-0.000204
P9714,2002/6/26,1,0.005953,-0.004064,-0.001467,-0.004195,0.00161
P9714,2002/6/26,2,0.005953,-0.003658,-0.001837,-0.00294,0.000516
P9709,2002/6/27,3,0.003953,-0.006432,0.005496,-0.00119,0.001712
P9709,2002/6/27,1,0.003953,-0.007098,0.00597,0.001635,0.004282
P9709,2002/6/27,2,0.003953,-0.007244,0.004683,-0.000433,0.002713
P9713,2002/6/27,2,0.002953,-0.006344,0.003645,-0.000296,0.00232
P9713,2002/6/27,3,0.002953,-0.005516,0.004503,-0.001109,0.001429
P9713,2002/6/27,1,0.002953,-0.006227,0.004555,0.001497,0.003365
P9714,2002/6/27,2,0.003953,-0.007244,0.004683,-0.000433,0.002713
P9714,2002/6/27,1,0.003953,-0.007098,0.00597,0.001635,0.004282
P9714,2002/6/27,3,0.003953,-0.006432,0.005496,-0.00119,0.001712
P9709,2002/6/28,3,0.000953,-0.010234,0.003524,0.00625,-0.0009
P9709,2002/6/28,1,0.000953,-0.01158,0.003018,0.009011,-0.003958
P9709,2002/6/28,2,0.000953,-0.011848,0.002333,0.00654,-0.001336
P9713,2002/6/28,2,-0.000048,-0.010564,0.000754,0.007125,-0.001826
P9713,2002/6/28,1,-0.000048,-0.010359,0.001269,0.009925,-0.003976
P9713,2002/6/28,3,-0.000048,-0.009283,0.00227,0.006345,-0.001428
P9714,2002/6/28,3,0.000953,-0.010234,0.003524,0.00625,-0.0009
P9714,2002/6/28,2,0.000953,-0.011848,0.002333,0.00654,-0.001336
P9714,2002/6/28,1,0.000953,-0.01158,0.003018,0.009011,-0.003958
P9709,2002/7/1,2,-0.012048,0.001682,-0.001045,0.002901,-0.003146
P9709,2002/7/1,3,-0.012048,0.001612,-0.000274,0.00273,-0.002424
P9709,2002/7/1,1,-0.012048,0.001677,-0.001245,0.00463,-0.007486
P9713,2002/7/1,3,-0.012048,0.00132,0.000193,0.002873,-0.002482
P9713,2002/7/1,1,-0.012048,0.001451,-0.000613,0.004571,-0.007603
P9714,2002/7/1,2,-0.012048,0.001682,-0.001045,0.002901,-0.003146
P9713,2002/7/1,2,-0.012048,0.001457,-0.000569,0.002842,-0.003389
P9714,2002/7/1,3,-0.012048,0.001612,-0.000274,0.00273,-0.002424
P9714,2002/7/1,1,-0.012048,0.001677,-0.001245,0.00463,-0.007486
P9709,2002/7/2,3,0.008953,0.002859,0.001204,-0.002983,0.00152
P9709,2002/7/2,2,0.008953,0.003174,-0.00034,-0.003799,0.001916
P9709,2002/7/2,1,0.008953,0.003053,-0.00026,-0.006316,0.001656
P9713,2002/7/2,1,0.010953,0.001635,0.000008,-0.006434,0.003949
P9713,2002/7/2,2,0.010953,0.001695,-0.000825,-0.004128,0.003256
P9714,2002/7/2,1,0.008953,0.003053,-0.00026,-0.006316,0.001656
P9713,2002/7/2,3,0.010953,0.001159,0.000515,-0.002994,0.002717
P9714,2002/7/2,2,0.008953,0.003174,-0.00034,-0.003799,0.001916
P9714,2002/7/2,3,0.008953,0.002859,0.001204,-0.002983,0.00152
P9709,2002/7/3,1,0.003953,0.000796,0.002363,0.001304,-0.00016
P9709,2002/7/3,2,0.003953,0.000957,0.001561,0.000558,-0.001573
P9709,2002/7/3,3,0.003953,0.001599,-0.000313,-0.000322,-0.001213
P9713,2002/7/3,1,0.006953,-0.000937,0.002942,0.000239,0.003364
P9713,2002/7/3,2,0.006953,-0.000716,0.000932,-0.000223,0.000866
P9713,2002/7/3,3,0.006953,-0.000645,-0.001011,-0.000421,0.001071
P9714,2002/7/3,1,0.003953,0.000796,0.002363,0.001304,-0.00016
P9714,2002/7/3,2,0.003953,0.000957,0.001561,0.000558,-0.001573
P9714,2002/7/3,3,0.003953,0.001599,-0.000313,-0.000322,-0.001213
P9709,2002/7/4,3,-0.010048,-0.000985,-0.001403,0.003102,0.000148
P9709,2002/7/4,2,-0.010048,-0.000014,-0.001623,0.002131,-0.000435
P9709,2002/7/4,1,-0.010048,0.000117,-0.001894,0.00157,-0.002604
P9713,2002/7/4,3,-0.010048,-0.000055,-0.001343,0.002874,0.000001
P9713,2002/7/4,1,-0.010048,0.000893,-0.00143,0.00189,-0.003208
P9713,2002/7/4,2,-0.010048,0.000751,-0.001408,0.002105,-0.00061
P9714,2002/7/4,3,-0.010048,-0.000985,-0.001403,0.003102,0.000148
P9714,2002/7/4,1,-0.010048,0.000117,-0.001894,0.00157,-0.002604
P9714,2002/7/4,2,-0.010048,-0.000014,-0.001623,0.002131,-0.000435
P9709,2002/7/5,3,0.003953,0.002071,-0.000308,-0.000592,0.000983
P9709,2002/7/5,2,0.003953,0.001584,-0.000172,-0.000818,0.001116
P9709,2002/7/5,1,0.003953,0.001494,-0.000563,-0.001437,0.001031
P9713,2002/7/5,1,0.005953,0.00018,0.00008,-0.001581,0.003579
P9713,2002/7/5,2,0.005953,0.000311,-0.000194,-0.001091,0.002726
P9713,2002/7/5,3,0.005953,0.000399,-0.000459,-0.000411,0.002619
P9714,2002/7/5,3,0.003953,0.002071,-0.000308,-0.000592,0.000983
P9714,2002/7/5,2,0.003953,0.001584,-0.000172,-0.000818,0.001116
P9714,2002/7/5,1,0.003953,0.001494,-0.000563,-0.001437,0.001031
P9709,2002/7/8,1,0.006953,0.001558,0.00106,-0.000806,0.003013
P9709,2002/7/8,2,0.006953,0.001704,0.001333,-0.000667,0.001576
P9709,2002/7/8,3,0.006953,0.001587,0.002093,0.000074,0.001621
P9713,2002/7/8,2,0.005953,0.002244,0.001302,-0.000763,0.000762
P9713,2002/7/8,1,0.005953,0.002133,0.000399,-0.001063,0.00153
P9713,2002/7/8,3,0.005953,0.0023,0.001965,-0.000244,0.000737
P9714,2002/7/8,1,0.006953,0.001558,0.00106,-0.000806,0.003013
P9714,2002/7/8,3,0.006953,0.001587,0.002093,0.000074,0.001621
P9714,2002/7/8,2,0.006953,0.001704,0.001333,-0.000667,0.001576
P9709,2002/7/9,2,-0.002048,-0.002548,0.000676,0.002346,-0.000676
P9709,2002/7/9,3,-0.002048,-0.002124,0.000163,0.002077,-0.000276
P9709,2002/7/9,1,-0.002048,-0.002515,0.000636,0.003917,-0.000211
P9713,2002/7/9,3,-0.003048,-0.001087,0.000702,0.00174,-0.001168
P9714,2002/7/9,3,-0.002048,-0.002124,0.000163,0.002077,-0.000276
P9714,2002/7/9,2,-0.002048,-0.002548,0.000676,0.002346,-0.000676
P9714,2002/7/9,1,-0.002048,-0.002515,0.000636,0.003917,-0.000211
P9713,2002/7/9,1,-0.003048,-0.0017,0.000301,0.003766,-0.001616
P9713,2002/7/9,2,-0.003048,-0.001712,0.001002,0.002333,-0.001525
P9709,2002/7/10,2,-0.017048,0.002419,-0.003586,0.001009,0.001206
P9709,2002/7/10,1,-0.017048,0.002693,-0.003537,0.001032,0.000814
P9709,2002/7/10,3,-0.017048,0.001479,-0.003621,0.002328,0.001209
P9713,2002/7/10,1,-0.016048,0.001989,-0.003227,0.000959,0.001085
P9713,2002/7/10,2,-0.016048,0.001723,-0.003322,0.000989,0.001278
P9713,2002/7/10,3,-0.016048,0.000808,-0.003366,0.002322,0.001335
P9714,2002/7/10,2,-0.017048,0.002419,-0.003586,0.001009,0.001206
P9714,2002/7/10,3,-0.017048,0.001479,-0.003621,0.002328,0.001209
P9714,2002/7/10,1,-0.017048,0.002693,-0.003537,0.001032,0.000814
P9709,2002/7/11,1,-0.000048,0.003123,-0.002895,-0.002783,-0.000202
P9709,2002/7/11,2,-0.000048,0.003135,-0.002274,-0.002195,0.000522
P9709,2002/7/11,3,-0.000048,0.002103,-0.000918,-0.000929,-0.000254
P9713,2002/7/11,2,-0.000048,0.002594,-0.001965,-0.002266,0.000901
P9713,2002/7/11,3,-0.000048,0.001613,-0.000773,-0.000978,0.00011
P9714,2002/7/11,1,-0.000048,0.003123,-0.002895,-0.002783,-0.000202
P9714,2002/7/11,3,-0.000048,0.002103,-0.000918,-0.000929,-0.000254
P9713,2002/7/11,1,-0.000048,0.002611,-0.002391,-0.002621,0.000262
P9714,2002/7/11,2,-0.000048,0.003135,-0.002274,-0.002195,0.000522
P9709,2002/7/12,1,0.000953,0.000717,-0.001404,-0.001825,0.001498
P9709,2002/7/12,2,0.000953,0.000651,-0.0005,-0.001072,0.001366
P9709,2002/7/12,3,0.000953,0.000175,-0.00003,-0.001252,0.000459
P9713,2002/7/12,3,0.000953,0.000054,-0.000054,-0.001279,0.000518
P9713,2002/7/12,2,0.000953,0.000527,-0.000453,-0.001163,0.001378
P9714,2002/7/12,1,0.000953,0.000717,-0.001404,-0.001825,0.001498
P9713,2002/7/12,1,0.000953,0.000581,-0.001363,-0.001972,0.00143
P9714,2002/7/12,2,0.000953,0.000651,-0.0005,-0.001072,0.001366
P9714,2002/7/12,3,0.000953,0.000175,-0.00003,-0.001252,0.000459
P9709,2002/7/15,3,-0.007048,-0.000675,-0.00022,-0.000544,-0.001228
P9709,2002/7/15,2,-0.007048,-0.000423,-0.000707,-0.001171,-0.000367
P9709,2002/7/15,1,-0.007048,-0.000583,-0.001688,-0.002046,0.000371
P9713,2002/7/15,2,-0.008048,-0.000164,-0.000271,-0.000644,-0.001107
P9713,2002/7/15,3,-0.008048,-0.00015,0.000264,-0.000238,-0.001837
P9714,2002/7/15,2,-0.007048,-0.000423,-0.000707,-0.001171,-0.000367
P9714,2002/7/15,1,-0.007048,-0.000583,-0.001688,-0.002046,0.000371
P9713,2002/7/15,1,-0.008048,-0.00029,-0.001653,-0.001371,-0.00077
P9714,2002/7/15,3,-0.007048,-0.000675,-0.00022,-0.000544,-0.001228
P9709,2002/7/16,2,0.002953,-0.001057,0.001482,0.000298,0.001853
P9709,2002/7/16,3,0.002953,-0.000586,0.001502,0.000434,0.001523
P9709,2002/7/16,1,0.002953,-0.000839,0.001775,-0.000047,-0.000116
P9713,2002/7/16,3,0.002953,-0.000353,0.001079,0.000404,0.001177
P9713,2002/7/16,1,0.002953,-0.000549,0.001498,0.000112,-0.000277
P9713,2002/7/16,2,0.002953,-0.000749,0.001147,0.000278,0.001499
P9714,2002/7/16,2,0.002953,-0.001057,0.001482,0.000298,0.001853
P9714,2002/7/16,1,0.002953,-0.000839,0.001775,-0.000047,-0.000116
P9714,2002/7/16,3,0.002953,-0.000586,0.001502,0.000434,0.001523
P9709,2002/7/17,3,0.005953,-0.001113,0.000808,-0.001122,0.001794
P9709,2002/7/17,2,0.005953,-0.001763,-0.000279,-0.001712,0.00169
P9709,2002/7/17,1,0.005953,-0.001696,0.000742,-0.002183,0.00191
P9713,2002/7/17,3,0.007953,-0.002407,0.000349,-0.001038,0.002968
P9713,2002/7/17,1,0.007953,-0.002641,0.001004,-0.00243,0.004127
P9713,2002/7/17,2,0.007953,-0.002674,-0.000548,-0.001929,0.003012
P9714,2002/7/17,1,0.005953,-0.001696,0.000742,-0.002183,0.00191
P9714,2002/7/17,3,0.005953,-0.001113,0.000808,-0.001122,0.001794
P9714,2002/7/17,2,0.005953,-0.001763,-0.000279,-0.001712,0.00169
P9709,2002/7/18,1,0.002953,-0.000759,-0.00001,0.000539,-0.002966
P9709,2002/7/18,2,0.002953,-0.000862,0.000381,0.000008,-0.002279
P9709,2002/7/18,3,0.002953,-0.000045,0.001383,-0.000439,-0.002213
P9713,2002/7/18,3,0.001953,0.0003,0.001348,-0.000414,-0.002559
P9713,2002/7/18,2,0.001953,-0.00052,0.000492,0.000117,-0.002706
P9713,2002/7/18,1,0.001953,-0.000457,0.000125,0.00061,-0.003625
P9714,2002/7/18,2,0.002953,-0.000862,0.000381,0.000008,-0.002279
P9714,2002/7/18,1,0.002953,-0.000759,-0.00001,0.000539,-0.002966
P9714,2002/7/18,3,0.002953,-0.000045,0.001383,-0.000439,-0.002213
P9709,2002/7/19,3,0.004953,0.001181,-0.000671,0.000608,0.001542
P9709,2002/7/19,2,0.004953,0.001395,-0.000438,0.000146,0.001529
P9709,2002/7/19,1,0.004953,0.001363,0.000037,-0.001593,0.002263
P9713,2002/7/19,1,0.004953,0.001444,-0.000071,-0.001732,0.002217
P9713,2002/7/19,2,0.004953,0.001461,-0.000575,-0.000046,0.001603
P9713,2002/7/19,3,0.004953,0.001106,-0.000851,0.000299,0.001409
P9714,2002/7/19,1,0.004953,0.001363,0.000037,-0.001593,0.002263
P9714,2002/7/19,3,0.004953,0.001181,-0.000671,0.000608,0.001542
P9714,2002/7/19,2,0.004953,0.001395,-0.000438,0.000146,0.001529
P9709,2002/7/22,3,-0.016048,0.000884,-0.00153,0.000852,-0.000268
P9709,2002/7/22,2,-0.016048,0.000803,-0.001009,0.000313,-0.00049
P9709,2002/7/22,1,-0.016048,0.000762,-0.000897,0.000906,-0.000165
P9713,2002/7/22,1,-0.017048,0.000891,-0.000994,0.001182,-0.000821
P9713,2002/7/22,2,-0.017048,0.000939,-0.000611,0.000683,-0.000984
P9713,2002/7/22,3,-0.017048,0.001273,-0.000906,0.000946,-0.000857
P9714,2002/7/22,3,-0.016048,0.000884,-0.00153,0.000852,-0.000268
P9714,2002/7/22,2,-0.016048,0.000803,-0.001009,0.000313,-0.00049
P9714,2002/7/22,1,-0.016048,0.000762,-0.000897,0.000906,-0.000165
P9709,2002/7/23,1,-0.004048,-0.000452,-0.001763,0.001602,-0.004073
P9709,2002/7/23,2,-0.004048,-0.000458,-0.000995,0.000687,-0.002481
P9709,2002/7/23,3,-0.004048,0.000684,0.000521,0.000961,-0.00114
P9713,2002/7/23,2,-0.004048,-0.000577,-0.000828,0.000665,-0.00219
P9713,2002/7/23,3,-0.004048,0.000469,0.000447,0.001007,-0.00091
P9714,2002/7/23,1,-0.004048,-0.000452,-0.001763,0.001602,-0.004073
P9713,2002/7/23,1,-0.004048,-0.000595,-0.00163,0.001446,-0.003671
P9714,2002/7/23,2,-0.004048,-0.000458,-0.000995,0.000687,-0.002481
P9714,2002/7/23,3,-0.004048,0.000684,0.000521,0.000961,-0.00114
P9709,2002/7/24,2,-0.002048,-0.000104,-0.001209,0.001702,0.000045
P9709,2002/7/24,3,-0.002048,0.000447,-0.001476,0.001503,0.000502
P9709,2002/7/24,1,-0.002048,-0.000064,-0.001572,0.001318,-0.001108
P9713,2002/7/24,1,-0.002048,-0.000087,-0.001372,0.001305,-0.000843
P9714,2002/7/24,1,-0.002048,-0.000064,-0.001572,0.001318,-0.001108
P9713,2002/7/24,3,-0.002048,0.000382,-0.001383,0.001433,0.000578
P9713,2002/7/24,2,-0.002048,-0.000108,-0.001168,0.001611,0.000144
P9714,2002/7/24,3,-0.002048,0.000447,-0.001476,0.001503,0.000502
P9714,2002/7/24,2,-0.002048,-0.000104,-0.001209,0.001702,0.000045
P9709,2002/7/25,2,-0.005048,0.002312,-0.000208,0.001583,-0.001342
P9709,2002/7/25,1,-0.005048,0.002369,-0.000434,0.001618,-0.001696
P9709,2002/7/25,3,-0.005048,0.002267,-0.000494,0.001889,-0.001243
P9713,2002/7/25,3,-0.004048,0.001653,-0.000715,0.001633,-0.000685
P9713,2002/7/25,2,-0.004048,0.001796,-0.00041,0.001285,-0.00069
P9713,2002/7/25,1,-0.004048,0.001819,-0.000363,0.001269,-0.000643
P9714,2002/7/25,1,-0.005048,0.002369,-0.000434,0.001618,-0.001696
P9714,2002/7/25,2,-0.005048,0.002312,-0.000208,0.001583,-0.001342
P9714,2002/7/25,3,-0.005048,0.002267,-0.000494,0.001889,-0.001243
P9709,2002/7/26,1,-0.004048,-0.000113,-0.001222,0.003087,-0.004422
P9709,2002/7/26,2,-0.004048,-0.000253,-0.000938,0.001411,-0.002695
P9709,2002/7/26,3,-0.004048,-0.000598,-0.000482,0.002072,-0.002052
P9713,2002/7/26,2,-0.005048,0.000651,-0.000168,0.001767,-0.003452
P9714,2002/7/26,2,-0.004048,-0.000253,-0.000938,0.001411,-0.002695
P9713,2002/7/26,1,-0.005048,0.000733,-0.000526,0.003358,-0.005394
P9713,2002/7/26,3,-0.005048,0.000629,0.000456,0.002047,-0.002768
P9714,2002/7/26,3,-0.004048,-0.000598,-0.000482,0.002072,-0.002052
P9714,2002/7/26,1,-0.004048,-0.000113,-0.001222,0.003087,-0.004422
P9709,2002/7/29,1,0.004953,-0.002802,0.001825,-0.002627,0.001384
P9709,2002/7/29,2,0.004953,-0.002753,0.001217,-0.001423,0.000865
P9709,2002/7/29,3,0.004953,-0.003082,0.001805,-0.001735,0.000799
P9713,2002/7/29,2,0.004953,-0.00255,0.001149,-0.001189,0.000792
P9713,2002/7/29,1,0.004953,-0.002557,0.001866,-0.002266,0.001221
P9714,2002/7/29,3,0.004953,-0.003082,0.001805,-0.001735,0.000799
P9713,2002/7/29,3,0.004953,-0.002891,0.001673,-0.001403,0.000809
P9714,2002/7/29,1,0.004953,-0.002802,0.001825,-0.002627,0.001384
P9714,2002/7/29,2,0.004953,-0.002753,0.001217,-0.001423,0.000865
P9709,2002/7/30,2,0.001953,-0.000266,-0.000574,-0.000106,-0.00008
P9709,2002/7/30,1,0.001953,-0.000349,-0.00169,-0.000559,-0.000357
P9709,2002/7/30,3,0.001953,0.0002,-0.000093,-0.000358,0.000057
P9713,2002/7/30,1,0.001953,-0.000393,-0.001699,-0.000319,-0.000524
P9713,2002/7/30,2,0.001953,-0.000359,-0.000719,-0.000029,-0.000075
P9713,2002/7/30,3,0.001953,-0.000005,-0.000345,-0.000138,0.00019
P9714,2002/7/30,1,0.001953,-0.000349,-0.00169,-0.000559,-0.000357
P9714,2002/7/30,3,0.001953,0.0002,-0.000093,-0.000358,0.000057
P9714,2002/7/30,2,0.001953,-0.000266,-0.000574,-0.000106,-0.00008
P9709,2002/7/31,3,-0.010048,0.001467,-0.002416,0.002388,-0.000861
P9709,2002/7/31,1,-0.010048,0.00168,-0.003165,0.002622,-0.001988
P9709,2002/7/31,2,-0.010048,0.001484,-0.002603,0.001675,-0.001588
P9713,2002/7/31,2,-0.010048,0.00118,-0.002261,0.001585,-0.001475
P9713,2002/7/31,3,-0.010048,0.00115,-0.00199,0.002261,-0.000924
P9713,2002/7/31,1,-0.010048,0.00133,-0.002875,0.002486,-0.00185
P9714,2002/7/31,2,-0.010048,0.001484,-0.002603,0.001675,-0.001588
P9714,2002/7/31,3,-0.010048,0.001467,-0.002416,0.002388,-0.000861
P9714,2002/7/31,1,-0.010048,0.00168,-0.003165,0.002622,-0.001988
P9709,2002/8/1,2,0.000953,0.001616,-0.001275,0.000517,0.000076
P9709,2002/8/1,3,0.000953,0.002158,-0.001518,-0.000197,0.00029
P9709,2002/8/1,1,0.000953,0.001559,-0.001508,0.00055,0.000887
P9713,2002/8/1,1,0.000953,0.00137,-0.00129,0.000269,0.001148
P9713,2002/8/1,2,0.000953,0.001437,-0.001055,0.000272,0.000355
P9713,2002/8/1,3,0.000953,0.001868,-0.001181,-0.000257,0.000476
P9714,2002/8/1,2,0.000953,0.001616,-0.001275,0.000517,0.000076
P9714,2002/8/1,3,0.000953,0.002158,-0.001518,-0.000197,0.00029
P9714,2002/8/1,1,0.000953,0.001559,-0.001508,0.00055,0.000887
P9709,2002/8/2,3,0.004953,-0.000245,-0.000129,-0.000406,0.000109
P9709,2002/8/2,2,0.004953,-0.000415,0.00068,0.000296,0.000453
P9709,2002/8/2,1,0.004953,-0.000466,0.000658,-0.000601,0.00082
P9713,2002/8/2,1,0.003953,-0.000229,0.000492,-0.000581,0.000395
P9713,2002/8/2,3,0.003953,-0.000064,-0.000285,-0.000349,0.000071
P9714,2002/8/2,1,0.004953,-0.000466,0.000658,-0.000601,0.00082
P9713,2002/8/2,2,0.003953,-0.000191,0.000452,0.000223,0.000328
P9714,2002/8/2,2,0.004953,-0.000415,0.00068,0.000296,0.000453
P9714,2002/8/2,3,0.004953,-0.000245,-0.000129,-0.000406,0.000109
P9709,2002/8/5,1,-0.004048,0.000775,-0.000817,-0.000284,-0.000131
P9709,2002/8/5,2,-0.004048,0.000742,-0.000731,-0.001117,-0.000373
P9709,2002/8/5,3,-0.004048,0.00006,-0.001514,-0.001077,-0.000662
P9713,2002/8/5,2,-0.004048,0.000494,-0.000569,-0.000927,-0.000385
P9713,2002/8/5,1,-0.004048,0.000517,-0.00074,-0.000087,-0.000101
P9713,2002/8/5,3,-0.004048,-0.00015,-0.001159,-0.000845,-0.000648
P9714,2002/8/5,2,-0.004048,0.000742,-0.000731,-0.001117,-0.000373
P9714,2002/8/5,1,-0.004048,0.000775,-0.000817,-0.000284,-0.000131
P9714,2002/8/5,3,-0.004048,0.00006,-0.001514,-0.001077,-0.000662
P9709,2002/8/6,3,0.010953,-0.002639,0.00106,-0.002647,0.000414
P9709,2002/8/6,2,0.010953,-0.003297,0.00136,-0.001343,0.001062
P9709,2002/8/6,1,0.010953,-0.003231,0.002997,-0.001032,0.00088
P9713,2002/8/6,2,0.010953,-0.002723,0.001178,-0.001347,0.000827
P9713,2002/8/6,3,0.010953,-0.002088,0.000879,-0.002549,0.000247
P9713,2002/8/6,1,0.010953,-0.002672,0.002695,-0.001037,0.000663
P9714,2002/8/6,2,0.010953,-0.003297,0.00136,-0.001343,0.001062
P9714,2002/8/6,3,0.010953,-0.002639,0.00106,-0.002647,0.000414
P9714,2002/8/6,1,0.010953,-0.003231,0.002997,-0.001032,0.00088
P9709,2002/8/7,3,-0.002048,0.00036,0.000858,0.001276,-0.000578
P9709,2002/8/7,2,-0.002048,0.000039,0.000484,0.001004,-0.000972
P9709,2002/8/7,1,-0.002048,0.000039,0.001054,0.00183,-0.001455
P9713,2002/8/7,2,-0.002048,-0.000022,0.000333,0.000876,-0.000757
P9713,2002/8/7,3,-0.002048,0.000227,0.000674,0.001036,-0.000496
P9714,2002/8/7,2,-0.002048,0.000039,0.000484,0.001004,-0.000972
P9713,2002/8/7,1,-0.002048,-0.00003,0.000853,0.001623,-0.001099
P9714,2002/8/7,1,-0.002048,0.000039,0.001054,0.00183,-0.001455
P9714,2002/8/7,3,-0.002048,0.00036,0.000858,0.001276,-0.000578
P9709,2002/8/8,1,-0.005048,0.00045,-0.001133,0.001834,-0.000462
P9709,2002/8/8,2,-0.005048,0.000398,-0.000735,0.001212,-0.000257
P9709,2002/8/8,3,-0.005048,0.000341,-0.000859,0.001578,0.000268
P9713,2002/8/8,3,-0.005048,0.000105,-0.000547,0.001607,0.000407
P9713,2002/8/8,2,-0.005048,0.000145,-0.00049,0.001213,-0.000086
P9713,2002/8/8,1,-0.005048,0.00019,-0.000871,0.001775,-0.000269
P9714,2002/8/8,1,-0.005048,0.00045,-0.001133,0.001834,-0.000462
P9714,2002/8/8,2,-0.005048,0.000398,-0.000735,0.001212,-0.000257
P9714,2002/8/8,3,-0.005048,0.000341,-0.000859,0.001578,0.000268
P9709,2002/8/9,2,-0.007048,-0.000423,0.000552,0.000933,-0.000005
P9709,2002/8/9,3,-0.007048,-0.000488,0.001176,0.001778,0.000256
P9709,2002/8/9,1,-0.007048,-0.000388,-0.000225,0.001883,-0.000191
P9713,2002/8/9,1,-0.006048,-0.000574,-0.000211,0.001966,-0.000164
P9713,2002/8/9,3,-0.006048,-0.000622,0.001077,0.001704,0.000097
P9713,2002/8/9,2,-0.006048,-0.000592,0.000529,0.001015,-0.000064
P9714,2002/8/9,3,-0.007048,-0.000488,0.001176,0.001778,0.000256
P9714,2002/8/9,1,-0.007048,-0.000388,-0.000225,0.001883,-0.000191
