Stkcd,0,1,2,3
600763,15220780.8,22605120.0,28405497.6,32865600.0
600764,7837774.98,11128719.93,9165988.52,9412562.82
600765,5788343.81,8519135.04,7180969.54,8036773.06
600766,1782499.29,2176619.74,2286346.46,1887747.37
600767,1612505.16,1915915.22,1694323.6,1776142.05
600768,1287985.54,1485931.39,1467206.78,1451157.12
600769,1462411.08,2006128.02,2174867.76,2459850.43
600770,6123000.0,9399000.0,8684000.0,7046000.0
600771,8727550.26,8939163.88,8202216.75,6912692.99
600773,4375281.98,5692778.82,5021284.59,4222952.57
600774,3213157.05,3090707.87,2800457.98,2607713.91
600775,5448610.47,8243458.75,8303924.22,7376787.05
600776,10965320.73,26930521.8,21968881.47,19511961.31
600777,6242101.32,8366376.63,8426572.07,8142985.51
600778,1406111.94,1732752.99,1658092.17,1530546.62
600779,15472242.26,21930816.38,24827892.37,22129914.53
600780,3703203.15,4597475.12,4127409.08,3863713.5
600781,2246549.73,5482956.2,4128123.34,2006050.87
600782,16230598.52,19387433.99,15943613.48,14189816.0
600783,11671553.73,16963948.31,13190046.69,9780881.12
600784,2874979.9,3403385.3,2931797.69,2795435.0
600785,3689071.43,3989161.03,3749991.87,3377700.26
600787,10999005.17,14892652.99,12604859.92,10889015.11
600789,4390894.84,5763412.96,5675130.04,5308717.74
600790,5350136.89,6141663.99,5320821.07,5115610.34
600791,1646421.85,2261568.48,1917810.07,1673560.68
600792,2652995.25,3880500.51,3702314.26,3227150.94
600793,1557387.0,1829061.0,1837485.0,1949103.0
600794,3086177.07,4218172.52,5314420.74,4703150.37
600795,50305018.48,52663066.22,49912010.53,46964450.85
600796,1558249.08,1868693.29,1660725.81,1525094.85
600797,7319981.71,10578947.22,10345438.79,8651098.67
600798,3329648.56,4618212.25,3793531.49,3649212.36
600800,3060889.8,4899867.5,3696284.08,3317491.34
600801,16264736.55,22276463.34,27578067.06,25671435.27
600802,2810590.18,3440681.73,3150457.74,2787677.76
600803,12219796.48,14530985.36,12846767.93,12871355.05
600804,10069475.75,15168669.73,10771331.1,9539503.34
600805,3911266.69,5416254.09,5161171.48,4412929.16
600807,2974929.79,4627668.57,3620284.93,3455011.06
600808,20648419.1,23214552.11,20350031.54,16053250.69
600809,30347981.72,52357844.65,59786822.77,66938729.44
600810,4458182.4,6076927.2,5462158.0,4570963.8
600811,11980912.35,13748587.94,13818223.18,12555267.3
600812,6523218.92,8268179.98,7126616.67,11627637.72
600814,3632335.93,4361663.22,3761040.75,3517931.65
600815,2867320.27,3241318.56,2963217.27,3039934.87
600816,20418864.97,33782241.13,23596171.19,22007518.08
600817,1092867.1,1338840.04,1271898.03,1142684.4
600818,2522353.85,3597923.6,2822180.81,2562806.69
600819,3056931.71,4267745.74,3781925.3,3258734.05
600820,19682041.55,23077665.33,19839246.35,18518725.99
600821,1660910.22,1977274.07,1719187.77,2060527.71
600822,3418756.45,4401203.26,4916195.54,4119938.24
600823,14104392.66,19618610.01,17292885.68,15829930.06
600824,3520450.42,4490155.33,4100165.31,3646933.67
600825,5119950.47,7042544.11,5328928.04,4555711.03
600826,4000308.16,4900482.66,4702780.78,4795322.08
600827,13036470.34,15690047.73,15739653.72,14087070.3
600828,3044052.18,3706084.85,3288762.17,3131530.52
600829,3380750.52,4383957.79,4099812.38,4123007.92
600830,2176205.96,3043962.4,2803171.35,2616899.02
600831,3814478.9,7257526.72,7042343.99,6733988.61
600833,2036778.35,2538722.63,2242017.79,2128243.75
600834,3193684.94,3838150.52,3714031.22,3303482.78
600835,11734637.57,14186410.64,13387971.38,13412166.51
600836,2498579.08,3472826.1,2816700.56,2538344.27
600837,71210754.38,113532600.5,114827341.4,115717475.9
600838,2409300.71,3018641.32,2838244.43,2613750.52
600839,10659011.17,16426874.36,13612250.35,12366383.36
600841,3434052.85,4858819.45,4206453.79,3809815.47
600843,2022848.44,2708301.61,2284843.88,2446306.18
600844,2599828.8,3299149.84,3718742.47,3949107.04
600845,13361301.96,21044851.62,23726083.63,29790897.14
600846,4467044.84,6210129.47,5541634.65,4910625.52
600847,1764337.97,2395882.06,1821054.31,1710687.38
600848,16296389.78,22624243.26,24531267.59,20646296.53
600850,6676072.62,10112662.47,9063178.19,10685675.98
600851,5123150.4,6178785.14,5470107.28,5152678.65
600853,1857354.5,2340481.39,2571308.68,2142399.36
600854,1807715.71,2358341.76,2031082.88,1942774.93
600855,2981384.76,5751464.28,4735540.33,4496888.19
600856,4997530.05,5991662.37,4258647.92,3882489.74
600857,1864098.53,2373304.74,2092904.84,2178146.41
600858,2556687.26,2960374.73,2644670.43,2411773.82
600859,4138623.07,7429261.66,5986763.11,8184702.8
600860,1439340.0,2724120.0,2205700.0,1812860.0
600861,2201794.4,2594632.53,2692842.07,3025487.26
600862,7801075.0,13637950.76,12523511.47,13498645.85
600863,13416059.5,17016980.86,18236706.39,17309144.58
600864,7023512.22,12389791.22,12310875.35,14355936.59
600865,2088133.75,2641207.02,2295065.93,2193481.04
600866,2026535.48,3459308.97,3801367.51,3020441.42
600867,27157009.24,33916955.43,30087621.75,35594799.05
600868,5409723.74,7801391.07,7137039.03,6415742.54
600869,10564230.21,12051085.41,10031474.41,10985796.09
600870,1742254.88,1899214.78,1669006.93,1606222.97
600871,22038069.62,29986225.88,30467932.32,26975560.63
600872,23468931.74,29140988.56,34119971.02,33801316.14
600873,12970979.13,15983197.04,14722983.43,13308824.14
600874,8969634.55,11133219.12,9013123.68,7621471.29
600875,15755543.9,21187112.9,21207081.91,18391452.39
600876,2910847.65,3429146.06,3262423.12,2828739.09
600877,3271462.51,3835033.78,4192420.44,4178674.8
600879,13056129.07,17351861.01,14866128.48,14552395.25
600880,2720784.58,4874914.58,4142584.36,3880257.12
600881,10669393.34,12474487.08,10475990.44,9573443.57
600882,3090688.21,3831417.11,4604108.55,6276853.46
600883,1433054.16,1803712.32,1688029.2,1544015.52
600884,10616577.1,16751653.59,11957447.1,12024813.0
600885,16801820.61,20413914.14,18097705.71,18835019.65
600886,54627487.94,56323993.78,52727401.41,61142070.36
600887,138043486.4,175818408.1,202424229.4,172796738.2
600888,3484421.39,4601436.86,4076272.87,3941831.19
600889,1412518.7,1777931.15,1737546.8,1544861.65
600890,4789942.03,4036988.63,3758975.06,3075525.05
600891,2603893.25,2040325.29,649369.07,537938.87
600892,2151158.9,3539568.02,2994604.04,2723412.06
600893,42304620.67,51419980.92,44232869.95,42596779.65
600894,4686710.58,6148620.3,6733384.19,7945909.31
600895,23152908.77,35170739.68,31779109.57,24004688.03
600896,2175773.59,4840881.85,4388950.33,3884872.87
600897,6340374.9,7153396.2,7180199.1,6292725.3
600898,2035341.99,2358572.48,2050493.42,2161603.9
600900,182714350.7,194105232.8,393800000.0,401060000.0
600901,3782398.23,13161853.27,11086540.31,10449382.82
600903,9520970.89,9597680.14,8231353.13,8762000.6
600908,4276842.94,5321569.88,4603517.96,8891451.14
600909,12753440.0,19319300.0,17671080.0,16644320.0
600917,11078720.0,11436600.0,10829760.0,11000920.0
600919,35869111.57,42838654.18,43619723.61,76532430.03
600926,15404197.43,17923356.38,17340483.01,17590285.88
600928,,5222222.23,3582222.23,3200000.0
600929,1234500.0,3164298.29,2745990.2,2358043.19
600933,1823978.48,2499288.92,2082740.77,2794364.89
600936,4472977.63,6003836.28,5800519.12,6684104.96
600939,1888143.44,2346868.1,2002824.61,1953675.54
600958,45248563.5,67674137.64,60634210.57,57909077.51
600959,16004262.77,21403759.19,17286157.61,15926572.18
600960,2394052.54,2849738.67,2638898.82,2278430.68
600961,3971758.09,5258755.4,5153263.82,4773494.12
600962,1861966.6,2418270.4,2321742.8,2088044.4
600963,4183068.18,5080185.05,5048890.28,4558605.48
600965,8178822.54,9046645.55,8678230.12,7433804.67
600966,4047314.38,4653122.58,4910913.31,5052698.21
600967,9989181.25,11583608.26,10757579.81,10114046.01
600968,,,6621119.91,5744520.93
600969,2194399.37,2923398.82,2656962.48,2416429.66
600970,9501687.66,13357948.46,11169259.89,10179138.88
600971,5630022.91,7770031.62,7020028.57,6672027.16
600973,3237166.76,5389516.2,4705133.19,4497374.06
600975,2206043.47,7323020.05,7199011.69,5808812.7
600976,2189104.01,2670461.61,2527893.91,2581548.42
600977,8090800.0,10040050.0,8847900.0,28845150.0
600978,6079767.02,6910174.22,5575591.22,4804498.81
600979,2871568.58,3776112.69,4265514.66,3791568.58
600980,1490134.73,1891968.81,2753476.73,2246617.83
600981,2733387.16,3975835.86,3515398.99,2791855.33
600982,2487276.9,2942904.2,2539562.0,2270667.2
600983,2802528.0,3788208.0,3207456.0,2695968.0
600984,3985605.4,5298418.23,5149056.29,7075039.18
600985,2444549.12,3096428.88,2980772.8,5610387.17
600986,5329042.66,7262251.45,5436731.74,4952673.02
600987,5196835.8,6854994.9,6089128.7,5591680.97
600988,5691262.17,6247550.95,8729454.76,6932214.07
600989,,,8660981.6,7252930.4
600990,4687512.95,7175490.08,6359378.9,6803660.53
600992,1696022.8,2384725.7,2009738.0,1725433.6
600993,5773770.56,6926803.72,7593669.92,7216248.66
600995,3163059.5,3919131.22,3847352.26,3502813.25
600996,1895199.27,3054369.9,3212303.17,2735523.48
600997,7000408.8,8235048.8,7555996.8,6827559.2
600998,24236579.08,26029421.92,20683901.06,23880207.42
600999,65709573.39,85912815.36,97737849.27,94077684.05
601000,13265753.47,18059261.03,15328076.49,13711661.15
601001,7146699.0,8351763.0,7648809.0,7029540.0
601002,4240891.5,5747002.5,5596391.4,4811628.3
601003,16837551.32,20143554.55,14838572.63,13121501.18
601005,16258121.63,18353240.4,16794924.17,15374457.95
601006,122353694.0,123989041.0,120272343.2,112838947.4
601007,2421000.0,3102000.0,3321000.0,2922000.0
601008,3106558.21,5837486.83,4842576.03,4071012.56
601009,54795063.19,67094264.68,70063037.45,72862166.07
601010,5359200.0,7207200.0,6357120.0,5654880.0
601011,8795711.08,10570845.5,9739251.0,8267968.42
601012,48513276.19,72603154.98,83546264.47,98730575.81
601015,5958378.95,6968273.68,5747423.16,4974292.63
601016,9640899.2,13214680.8,11053789.6,10098010.8
601018,42752000.0,55680000.0,56192000.0,47744000.0
601019,3338358.0,3688416.0,3321282.0,3052335.0
601020,2404171.6,3074838.85,6127931.39,4695292.14
601021,25426424.55,37208386.15,41240822.09,38995488.44
601028,3656730.3,4565040.18,3930789.32,3523615.92
601038,2886402.6,3100210.2,5368946.4,3890110.5
601058,4814920.59,6542246.22,6412696.79,8787769.68
601066,3484000.0,10220000.0,18221028.9,19292854.13
601068,1541673.74,2207463.74,2041756.0,1704422.4
601069,9457320.0,9171120.0,9794400.0,9470040.0
601086,841620.0,1030860.0,927940.0,823360.0
601088,296179041.7,323389254.3,336087353.5,309701692.8
601098,22450000.0,23114520.0,22701440.0,21731600.0
601099,16132252.76,27405393.25,24266086.28,23311801.99
601100,17472420.0,28709100.0,27677160.0,33957000.0
601101,7211989.61,8399987.9,7451989.27,6527990.6
601106,17456460.0,25563580.0,20529320.0,19090960.0
601107,7526335.2,9516056.0,8759097.0,8131902.4
601108,17376320.9,31744276.0,26425485.25,23970658.75
601111,72187708.94,102423398.6,90423609.24,75589224.02
601113,6756035.5,7089255.5,6362852.5,4356874.75
601116,4423872.28,5401478.22,6252162.76,5706534.38
601117,26440880.0,31916510.0,29696660.0,28611400.0
601118,17650960.48,23836412.83,22039053.15,19214630.81
601126,4139045.48,5225208.63,4807191.94,4518534.28
601127,3694794.33,3622321.1,12227338.57,11947323.19
601128,6123116.51,9204876.0,11698246.93,19029894.58
601137,3845992.85,5221978.57,5543417.85,6759569.64
601138,12956341.7,16488873.18,19385702.88,23166317.13
601139,15329626.84,17499182.97,16243124.16,18455156.52
601155,53207365.37,101406186.0,89412630.44,63741031.2
601158,26688000.0,29472000.0,26880000.0,26880000.0
601162,3227140.0,5661740.0,5615120.0,4449620.0
601163,3124132.24,3743910.71,3516752.09,10672000.0
601166,284641911.1,346180958.8,348467239.2,333987463.3
601168,13869060.0,15394180.0,15203540.0,13201820.0
601169,102371340.7,113137667.1,107845744.0,97809338.01
601177,3592538.8,5704855.6,3708556.2,3960594.0
601179,17222964.7,21631223.53,18965764.7,17530517.64
601186,125040278.6,132402355.7,114457292.7,108820702.4
601188,3895000.57,4658210.14,4434510.78,4013429.64
601198,26366103.88,38059857.07,32764572.61,30199669.19
601199,3329335.63,3993347.95,3675376.45,3478982.29
601200,4129399.74,4882462.84,11895557.62,9693000.3
601208,2318423.7,3258325.2,2807172.48,2988886.77
601211,115146858.0,151449725.6,137920816.2,132058243.8
601212,5795791.5,9076798.89,8624923.62,7858700.34
601216,22107605.56,33583309.21,27761077.21,25398432.34
601218,2251295.2,2995115.2,2975280.0,2687669.6
601222,8464528.38,10195911.18,8202232.75,8324654.13
601225,74400000.0,89100000.0,92400000.0,87300000.0
601226,4261950.0,6468000.0,5220600.0,4723950.0
601228,5714992.8,7316922.6,6032492.4,5484084.0
601229,58138511.48,62243017.65,61567592.58,63152243.7
601231,19583312.22,33509223.13,26219879.14,33530982.37
601233,17415411.75,26997456.94,28258181.47,23175402.68
601236,,,,5434520.0
601238,62540628.54,71018580.93,66471217.05,74654862.6
601258,9153869.76,11115413.28,8434637.14,7780789.3
601288,1058599058.0,1096826246.0,1058599058.0,1017431317.0
601298,,4316572.0,3812214.64,3380557.44
601311,7491352.33,11384171.4,9372402.62,7852157.6
601318,607712478.3,834575588.5,959166574.6,942875117.9
601319,5440471.2,9697791.6,9596667.6,8696664.0
601326,5191188.66,7323874.45,6001278.61,5125058.87
601328,227262502.7,244925391.5,240215287.8,213917208.9
601330,1446690.0,1564052.0,3965140.65,2899077.69
601333,17861068.92,20121963.72,18256725.51,17408889.96
601336,88088957.72,111967238.2,114761726.9,101498332.7
601339,8295000.0,8565000.0,6795000.0,5775000.0
601360,8090606.36,10255250.68,8491760.63,9325843.76
601366,3078182.58,3705219.77,2978426.66,2688659.48
601368,4260345.1,4893142.47,4584101.89,4267703.21
601369,9914559.91,10946985.16,10865046.64,11471391.63
601375,7679683.81,11357278.87,9536508.77,8959631.11
601377,31072556.57,48550869.64,45135567.08,41653297.81
601388,3909022.0,5286294.0,4536896.0,3767244.0
601390,130272011.7,135490346.9,121512663.3,111821469.3
601398,1426248604.0,1501740024.0,1588015932.0,1490955535.0
601500,1083175.14,1395854.3,1236677.93,4521436.71
601515,7895200.0,14734000.0,10314912.0,9234048.0
601518,3130056.0,3773052.0,3494016.0,3227112.0
601519,6638918.0,20373925.0,14092793.0,17929054.0
601555,19369700.0,29256920.0,29632750.0,27750000.0
601558,6334992.0,9131520.0,7305216.0,6277920.0
601566,7613942.24,8205818.5,7079529.69,6430189.71
601567,7983326.0,9900103.04,8042100.51,9830774.59
601577,2915163.8,3746601.37,3264162.29,8569814.67
601579,3556000.0,3964000.0,3532000.0,4297190.4
601588,7208600.0,9230200.0,9975000.0,8778000.0
601595,1296934.35,1586438.09,1516448.18,7092765.0
601598,,8001692.41,6474342.34,5744458.23
601599,2785301.89,3285227.87,2803156.39,2562120.65
601600,38907404.55,45921697.2,42962542.49,38578609.58
601601,178730881.0,213999268.0,229527417.0,219217229.0
601606,1784880.0,2486400.0,2209640.0,4022289.62
601607,32689895.31,39766296.17,34901270.58,34997417.33
601608,11282490.16,22131038.39,18746291.35,16619975.89
601611,6280554.0,8665818.0,20422500.0,18007500.0
601615,,3708096.0,2990756.0,3415642.0
601616,2965772.75,4256866.25,3330647.0,2984484.25
601618,55521645.62,62841219.48,54271962.28,49808807.48
601619,2342459.3,2826063.8,2327346.66,2085544.41
601628,424591776.7,589722369.6,589722369.6,572230604.4
601633,33755282.4,47197118.07,49849318.83,46413513.3
601636,9894703.51,11688428.17,10240771.77,9564421.46
601666,8311300.74,9987727.87,9869669.62,8948815.28
601668,237258992.5,251783379.3,236561181.5,223396037.5
601669,54161791.48,64303196.89,58953884.15,51598579.13
601677,5050922.24,6240388.57,5924346.79,6131210.5
601678,6517368.0,10579140.0,10440144.0,8169876.0
601688,88188314.54,121993835.1,139921248.0,140456666.5
601689,3616017.63,14584042.18,11077219.94,12392459.04
601698,,,1568000.0,4680000.0
601699,19922785.27,23422734.04,23751789.05,21657802.61
601700,4328946.24,9179179.2,6844721.28,6074123.52
601717,8201683.57,9343690.14,8468646.14,9180546.34
601718,14711958.5,21255486.32,17171270.97,15634200.68
601727,49351167.27,59641521.56,55326557.96,51624766.11
601766,206717584.5,208550999.9,185404130.7,167757507.6
601777,4816201.87,6092937.8,5422967.46,4399050.53
601788,34261748.82,51412156.72,44614500.74,44262897.85
601789,2876497.28,4296187.88,3841515.72,3312611.39
601798,1744278.73,2254799.34,2134259.75,2290252.16
601799,13094488.02,16567973.26,21767174.19,21268205.28
601800,132273870.9,146957915.2,132978705.0,118764550.2
601801,13287887.64,15933529.94,11955120.47,10821273.77
601808,25282396.72,30167168.92,28509306.84,36265733.0
601811,1853568.63,2904786.93,2430942.32,11031221.33
601818,147298957.8,163223172.4,151678218.4,156853627.9
601828,3477600.0,5176909.62,4306006.0,4492196.04
601838,2907862.33,16704932.17,16482382.35,15194404.57
601857,1167458181.0,1230607791.0,1114023895.0,1002297662.0
601858,1664970.0,2219325.0,2497455.0,2135505.0
601860,,3305782.67,2760310.22,2273412.0
601865,,2190000.0,1524000.0,1519500.0
601866,18085245.0,24351623.75,21575380.0,19909633.75
601869,3014188.58,3478026.5,2842144.13,3517991.57
601872,17420201.48,23038098.43,20583219.09,25278415.19
601877,42109337.74,46556528.52,40856762.06,38802368.69
601878,8773769.83,14030780.68,11239126.64,10453596.28
601880,14311267.0,19262191.8,16477296.6,15626356.4
601881,8378580.63,14533520.36,15049503.33,13378701.33
601882,886617.6,1177539.0,965959.8,1040264.4
601886,8643834.5,10386450.0,8205295.5,8597672.5
601888,117539027.8,136829486.1,173086957.0,181697374.1
601890,3377088.0,6658236.0,5986656.0,5689242.0
601898,42556801.86,46858242.05,43929601.92,45027841.97
601899,56364924.3,59233797.69,63621486.41,55183623.49
601900,2070898.6,8449774.55,8449774.55,7693742.09
601901,43712458.41,63222538.71,58530240.92,56719178.61
601908,6278005.76,8290953.64,6955631.78,6038843.63
601918,7797530.82,8937369.21,7978868.74,7512571.22
601919,30848124.4,40316360.6,38331085.27,36345809.94
601928,20206506.0,21784344.0,20537343.0,21631650.0
601929,6377303.05,8959415.73,7559813.17,6657647.22
601933,62710452.66,68846036.97,81356254.34,84146714.43
601939,61111598.95,66675920.36,71376812.59,67059666.67
601949,1760414.32,2321822.08,2606536.02,2626586.29
601952,2713682.7,3114800.2,3143451.45,2705496.62
601958,19101498.05,22328102.45,21618249.48,24360863.22
601965,6805153.46,8016240.09,7141566.41,7035836.63
601966,5383601.24,7016445.77,6704923.49,24456198.85
601968,3324999.87,4199999.83,3824999.85,3824999.85
601969,8757147.01,10438206.48,11493755.45,10418659.27
601975,,6037395.22,6094351.78,5486815.16
601985,82029816.1,94170851.5,86543790.8,82341124.7
601988,760863508.6,794585991.0,788263025.5,754540543.2
601989,78037076.53,107232124.0,102090857.8,101172774.5
601990,2392674.0,4053794.8,16623928.98,17250472.68
601991,31482234.0,34180711.2,30882572.4,26784884.8
601992,29169553.92,37003662.69,31336435.07,27669405.44
601996,2674304.72,3383042.72,2925112.96,3065821.67
601997,13232147.21,16168494.49,15003867.3,26124335.39
601998,173883144.1,200683481.9,190473829.4,179945196.3
601999,2793137.53,3636037.02,3393634.55,3096140.61
603000,8071544.71,27863414.61,19714471.53,22334959.33
603001,4053907.8,4739583.6,4065937.2,3873466.8
603002,2116693.72,2575141.86,2451502.68,2353196.81
603003,2803263.07,3590509.31,3469714.91,3657154.49
603005,2867443.96,3721390.42,3262110.42,3768540.84
603006,917616.15,1527361.08,1298456.84,2086573.79
603007,1543234.28,2132151.14,1650133.38,2356961.25
603008,2946343.2,3483204.0,3524746.8,3975326.4
603009,1856651.02,2437054.87,2121166.29,2017454.57
603010,3241768.88,3640933.3,3582327.65,3827365.82
603011,1793274.64,2681654.75,2297923.79,2383920.22
603012,5111576.8,5659018.4,6976697.6,9567496.8
603013,1058400.0,1051200.0,952800.0,850800.0
603015,2399348.97,3102675.72,2857828.33,2837617.38
603016,1176682.0,1407086.2,1076628.8,2166099.2
603017,2731889.25,4156873.8,3492853.7,3015083.14
603018,5380710.7,6381485.82,5691445.19,5349511.58
603019,23071700.04,38761484.91,31600221.33,30907427.77
603020,2377600.0,2876800.0,2614400.0,2457600.0
603021,1817717.03,2224809.91,1890299.49,2393211.56
603022,1360000.0,1882000.0,1766000.0,1710000.0
603023,1677600.0,2145600.0,1965738.1,1974382.47
603025,10184676.94,10669964.42,9378578.17,7949810.4
603026,3911724.0,5837184.0,6133096.8,7259997.6
603027,2075712.98,7777347.19,10753215.4,9785670.32
603028,842495.55,992734.82,2287488.0,2419968.0
603029,482866.58,592808.22,1376765.0,1376765.0
603030,2723296.13,3940769.69,3337372.71,3161216.65
603031,664198.7,764750.23,763074.37,1635200.0
603032,2256582.24,2646270.0,2004108.48,1921780.08
603033,1044064.0,1423975.0,1337043.4,1402850.4
603035,2083794.6,2355893.4,1667035.68,1513764.84
603036,568899.6,698541.6,610588.4,599912.0
603037,1103672.79,1321941.05,1173345.99,1072708.58
603038,624103.23,744412.28,713733.47,776369.38
603039,2884827.84,4145693.12,4381746.25,3749286.65
603040,843260.82,941403.04,913135.54,940912.62
603041,659259.25,770919.25,765801.5,780224.25
603042,1552809.15,1492192.01,1494212.58,1786185.15
603043,3398735.63,3781532.66,4057648.55,4217042.73
603045,705446.0,727322.2,1764798.78,1520821.76
603050,1057741.97,1178213.72,930041.91,956548.96
603055,1066205.64,1209306.96,1076484.75,1020055.76
603056,1655000.0,3901293.09,2918714.49,2877450.06
603058,2168907.66,2501300.48,1853393.01,1586701.63
603059,632600.0,694800.0,626750.0,616000.0
603060,1244636.25,1723342.5,1906016.81,2068649.28
603063,1610943.0,2912973.0,2828724.0,2315571.0
603066,1168205.45,2342475.59,2228208.49,2195131.17
603067,1198191.61,1590327.05,1328903.42,2617384.0
603068,,,2010652.7,3641230.32
603069,1143604.0,1359116.0,1166198.0,2085600.0
603076,656999.9,731909.16,670424.5,622632.92
603077,14267549.06,17350044.22,16733545.19,13651050.02
603078,1381247.12,1537325.65,1495002.52,1963046.6
603079,589296.58,751042.79,1000416.74,1308574.31
603080,739820.0,1938361.7,1645252.1,1757785.25
603081,903956.29,1161230.18,975464.44,1131694.2
603083,1359176.84,2077169.67,2036543.64,2158552.78
603085,1138603.65,1367209.3,1555993.33,2479201.84
603086,1615606.19,2443713.14,2074618.19,1887532.73
603088,1270080.0,1580320.0,1640128.0,1475488.0
603089,469844.26,593502.65,662707.14,597485.45
603090,528043.27,701752.43,607778.62,1712000.0
603093,,,,1892100.0
603096,3327818.96,3181162.0,2891083.16,2998887.76
603098,1025414.04,1026164.16,958653.36,835633.68
603099,2338695.9,3077371.8,2605365.9,2525364.9
603100,1944861.1,2777634.07,2376765.09,3539200.0
603101,1146240.0,1001520.0,2338560.0,2049600.0
603103,1181900.0,1304330.0,1175328.0,1115226.0
603105,1151040.0,1375440.0,975040.0,2278337.0
603106,1342605.0,1797526.5,2206304.1,1645408.05
603108,3654548.34,6170544.77,5377624.68,5174311.84
603110,574499.71,899759.95,844373.4,868005.12
603111,2923997.67,4322033.4,4121397.42,4313673.57
603113,3640561.85,4536598.04,3657155.11,3567551.49
603115,,,,1217320.0
603116,4016119.58,5030232.98,4361078.4,4016119.58
603117,2215649.08,2816503.07,2572406.14,2355297.55
603118,4887119.99,7516855.99,7183290.65,10767178.65
603121,,1223550.0,978480.0,1318140.0
603123,3092450.91,3459351.87,3129141.01,3019070.72
603126,3144075.0,4432230.0,3461535.0,3113550.0
603127,2656530.3,4019955.4,3796330.77,5342283.64
603128,5079559.96,7371090.76,9161758.65,7023546.17
603129,1041532.52,1479523.67,1357642.2,2184415.2
603131,769500.0,1276500.0,1044400.0,1005200.0
603133,1739063.3,2301207.39,1739063.3,1984301.46
603136,586600.0,792200.0,586090.0,676570.0
603138,882249.73,1157390.42,1061698.93,1093004.21
603139,827510.9,977138.6,948178.4,893475.8
603156,2506026.6,26404524.47,23710632.65,17910863.55
603157,1248073.91,1218913.31,940429.52,731931.2
603158,3551818.54,3807844.56,3471539.2,2820625.6
603159,443250.0,570250.0,499800.0,2041200.0
603160,18226572.38,24039621.52,32145466.92,47355877.44
603161,523378.0,1187434.0,1011852.0,924408.0
603165,667497.6,862646.4,832487.04,812085.12
603166,3031135.8,3907323.49,3759318.81,3297544.21
603167,4217064.0,5021002.0,4549819.33,4148771.43
603168,2036796.13,2396580.55,2158706.55,2340085.48
603169,4434220.13,6968060.21,7577090.94,6689965.97
603177,567482.5,715682.5,720005.0,655167.5
603178,501985.55,580978.2,501475.92,591170.8
603179,1531104.76,1690601.41,1229283.3,1410599.93
603180,1068523.65,1459505.33,1017325.86,1181969.11
603181,1408770.0,2296800.0,2058210.0,2187108.0
603183,1320278.01,1327649.74,1154052.69,1099988.96
603185,1546650.0,1675800.0,1239525.0,1217160.0
603186,1116808.96,2318392.2,2091344.57,2904440.46
603187,934000.0,936200.0,809200.0,981400.0
603188,4239360.0,5748480.0,4521600.0,4498560.0
603189,1227615.0,1489653.0,1761600.0,3678528.0
603192,771466.68,922666.68,722400.01,737600.01
603196,813576.0,635688.0,571596.0,553284.0
603197,2032978.67,2553523.54,1892264.27,2285870.98
603198,11288000.0,14544000.0,14328000.0,17464000.0
603199,2102920.0,2526824.4,2460416.4,2737116.4
603200,866761.0,991089.4,917415.09,863777.3
603203,1056725.87,1352716.94,1178287.17,1162385.86
603208,820015.38,1202442.7,1060996.98,1096127.29
603214,925000.0,982750.0,2024288.11,2150150.58
603217,,,1530382.4,1185796.0
603218,1642567.91,2642824.15,2507600.64,2772579.06
603220,1830659.2,2706302.0,2334766.0,2237660.0
603222,4345600.0,7974400.0,13340800.0,14368000.0
603223,1743840.0,1965600.0,2046240.0,1944633.6
603225,2231250.0,2424530.75,2081292.71,1903048.12
603226,470534.96,586336.4,838461.05,1120488.86
603227,2410842.0,3128825.0,2522821.0,2615039.0
603228,4053589.22,5278828.93,5621197.47,6481025.72
603229,617531.2,824814.4,698501.2,710376.8
603232,1168722.8,2154257.0,1996735.27,2357862.43
603233,2557065.92,3175483.26,3752843.85,4767779.62
603236,,,,3763125.0
603238,566400.0,569700.0,519000.0,520500.0
603239,944395.2,1123113.6,838252.8,875448.0
603256,,,,1597960.0
603258,1982311.38,2179260.6,3112729.98,2552182.2
603259,7800303.9,9775908.52,62290508.01,87226832.72
603260,11424871.06,15885265.92,12275215.34,11813525.35
603266,483350.0,722050.0,581630.0,612500.0
603267,,,2031447.6,2181511.8
603268,2042576.76,2370382.39,2040093.38,2040093.38
603269,531902.8,619562.75,889379.75,836194.25
603277,1370028.96,1654669.68,1517041.2,1465430.52
603278,1280691.36,1587884.22,1312623.37,1232307.6
603279,,,,978480.0
603283,709600.0,788000.0,1073422.74,1277278.72
603286,656984.36,758094.07,714173.11,684892.47
603288,185785410.6,234122021.8,283538780.7,296797594.2
603289,1079399.98,1612990.15,1201596.2,1367239.97
603297,908250.0,1165920.0,895167.0,1808273.52
603298,2016322.25,2572431.44,2159614.19,2065792.09
603299,1432813.64,3653143.2,3776220.0,4262932.8
603300,1945632.0,3327279.27,3627279.86,4172735.47
603301,793750.0,959750.0,1133714.4,1093380.33
603303,1208700.0,1597320.0,1077407.37,1070176.45
603305,1924475.55,1971923.17,1512630.19,1829601.71
603306,4375030.81,4927666.28,4055730.32,4129415.05
603308,3208080.2,4384109.6,4211754.65,5400241.55
603309,1920000.0,2890000.0,3616000.0,2910000.0
603311,2127300.0,2438100.0,2139900.0,2051700.0
603313,1730111.35,2404533.63,1937180.94,1860000.95
603315,2494243.22,3286066.46,2507440.27,2626213.76
